content,score,country,clean_review
This is the worst app I have ever seen!!! What a corruption are you doing on the ethiooian people!,1,br,worst app ever seen corruption ethiooian people
This app is very important at any time and it is help me in my exam time !!,5,br,app important time help exam time
Shame on you for not even being ready to accept comments😏😏am disappointing you being disrespectful😏😏,1,br,shame even ready accept commentsam disappointing disrespectful
"It is really really good app It help me more than you think Thank you very Mach,but my ignorance is some questions doesn't have any explanation for this matter please improve it.",4,br,really really good app help think thank machbut ignorance question doesnt explanation matter please improve
Fantastic,5,br,fantastic
I'm grateful having this app. It's helpful,5,br,im grateful app helpful
Amazing,5,br,amazing
Why payment if you already relased,2,br,payment already relased
This app is very useful for grade 12 students I really appreciate the developer thank so much dear for this amazing job may almighty bless you 5*,5,br,app useful grade student really appreciate developer thank much dear amazing job may almighty bless
ተመችቶኛል,5,br,
Good,5,br,good
Great 👍 work,1,br,great work
Good,4,br,good
It is a good app fr 🙌,5,br,good app fr
it is so smart app,5,br,smart app
Rest,5,br,rest
V.good,5,br,vgood
"I give two star because the app is not really use for student,it is ask a price.oh so boring.",2,br,give two star app really use studentit ask priceoh boring
I'm proud of Ethiopian tho,5,br,im proud ethiopian tho
This app is best for all students!,5,br,app best student
Great app,5,br,great app
Wow this is so much cooler than I expected. The developer is a genius 👏 🙌,5,br,wow much cooler expected developer genius
Very interested app,5,br,interested app
This app is important for students like me.,5,br,app important student like
Best for students but no 2015 update for social class,4,br,best student update social class
It's amazing wow,5,br,amazing wow
Good app,5,br,good app
It is amazing app it can help every one who are in learning check it,5,br,amazing app help every one learning check
This will help a lot of ethiopian students thank you so much,5,br,help lot ethiopian student thank much
Signup ማድረግ አልቻልኩም,1,br,signup
2014/15 EC Ethio matric grade 12,2,br,ec ethio matric grade
It is expensive,2,br,expensive
🙏🙏 i like this app በጣም ጡሩ 🇪🇹🇪🇹😜,5,br,like app
It's amazing app,5,br,amazing app
2014/2015 exam book,1,br,exam book
"More than. 70 percent of Ethiopian students can not pay. Do you want for the rich students only to pass the exam. It's is absurd. You must develop for your cou try as a citizen, I say this as a representative for may of my friends.",1,br,percent ethiopian student pay want rich student pas exam absurd must develop cou try citizen say representative may friend
"First i would like to tnx this app developer. about This app,it is an amazing and it have high tendecy to prepare euee becuase simply anyone can read by your own chapter choice and when the student finish your reading then you can get the question separately by unit this due to this and other my opinion I give 4 star keep it up 🙏🙏🙏",4,br,first would like tnx app developer appit amazing high tendecy prepare euee becuase simply anyone read chapter choice student finish reading get question separately unit due opinion give star keep
Wow gobezoch,5,br,wow gobezoch
Don't download fake 🤥🤥 application,1,br,dont download fake application
Wow,4,br,wow
Hi. I'm a user of this application since last year and it helped me a lot.So if you are grade 12 student i recommend you to use this app.and I want to say thank you for the developer's because of I'm getting more information with less payment.,5,br,hi im user application since last year helped lotso grade student recommend use appand want say thank developer im getting information less payment
Thank you,5,br,thank
It 's good application,3,br,good application
Gn ke 2 years kemihon biyans ke 1 year behuwala pls mknyatum mn yahl endemitekm lenante annegrachum demo ke 2000 jemro bayhon rasu bechalachut akm eske 2016 dres balew tnsh ametemhret btchemrubet arif new at least ke 2004/5 jemro yalewn pls pls pls!!!,3,br,gn ke year kemihon biyans ke year behuwala pls mknyatum mn yahl endemitekm lenante annegrachum demo ke jemro bayhon rasu bechalachut akm eske dres balew tnsh ametemhret btchemrubet arif new least ke jemro yalewn pls pls pls
I have a question is it good for 2015 matric examination,1,br,question good matric examination
Best,5,br,best
I recommend it,4,br,recommend
Now just about exam 2015 come,5,br,exam come
It is very useful application,5,br,useful application
It is amazing app it divide questions in their unit and it is simple to study however it has problems I give only 3 stars because there are wrong answers and some questions haven't any explanation and many questions haven't sufficient explanation,3,br,amazing app divide question unit simple study however problem give star wrong answer question havent explanation many question havent sufficient explanation
Best app,5,br,best app
Thinks for the owner of this app,5,br,think owner app
"The app is exellent, the only problem i found out is ""english "" used for showning direction and else are not enoughly correct",1,br,app exellent problem found english used showning direction else enoughly correct
Amazing App ! I loved it 🥰,5,br,amazing app loved
Pls Grade 10 Matric Questions below 2008,3,br,pls grade matric question
Ethio entrance 200 _2007 Add on this,2,br,ethio entrance add
Excellent work try to add important parts that help for preparation . Thank you,5,br,excellent work try add important part help preparation thank
Galatoomaa,5,br,galatoomaa
Very good,4,br,good
Grade 12 yehonachihu tetekemubet,5,br,grade yehonachihu tetekemubet
Better it has an iOS version,3,br,better io version
IAM THE USER OF THE APP SO I AM HAPPY I WANT TO ADVICE USE THIS APP,5,br,iam user app happy want advice use app
It is a good app for student and I appreciate the developer,3,br,good app student appreciate developer
